#airframe_info, log_version="1.03", log_content_version="1.02", Product="GIFD", airframe_name="Cessna 182T", unit_software_part_number="006-B1177-6Q", unit_software_version="20.94", system_software_part_number="006-B2501-14", system_id="261B0333C", mode=NORMAL, flightstream_header="261B0333C_0856", 
#yyy-mm-dd, hh:mm:ss,   hh:mm,  ident,      degrees,      degrees,      ft,  inch,  ft msl, deg C,     kt,     kt,     fpm,    deg,    deg,      G,      G,   deg,   deg, volts, volts,  amps,  amps,   gals,   gals,      gph,   deg F,     psi,     Hg,    rpm,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,   deg F,  ft wgs,  kt, enum,    deg,    MHz,    MHz,     MHz,     MHz,    fsd,    fsd,     kt,   deg,     nm,    deg,    deg,   bool,  enum,   enum,   deg,   deg,   fpm,   enum,   mt,    mt,     mt,    mt,     mt
  Lcl Date, Lcl Time, UTCOfst, AtvWpt,     Latitude,    Longitude,  AltInd, BaroA,  AltMSL,   OAT,    IAS, GndSpd,    VSpd,  Pitch,   Roll,  LatAc, NormAc,   HDG,   TRK, volt1, volt2,  amp1,  amp2,  FQtyL,  FQtyR, E1 FFlow, E1 OilT, E1 OilP, E1 MAP, E1 RPM, E1 CHT1, E1 CHT2, E1 CHT3, E1 CHT4, E1 CHT5, E1 CHT6, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 EGT5, E1 EGT6,  AltGPS, TAS, HSIS,    CRS,   NAV1,   NAV2,    COM1,    COM2,   HCDI,   VCDI, WndSpd, WndDr, WptDst, WptBrg, MagVar, AfcsOn, RollM, PitchM, RollC, PichC, VSpdG, GPSfix,  HAL,   VAL, HPLwas, HPLfd, VPLwas
2024-08-03, 11:19:36,  -07:00,   KWVI,   36.9605560, -121.7949371,  1153.5, 29.99,  1131.7,  24.0,  99.05, 100.85, -857.73,  -7.19,   2.83,   0.01,  -0.04, 101.9, 101.2,  28.1,  28.2,   0.5,   0.0,  27.89,  29.50,     2.44,  187.17,   60.97,   7.20, 1665.1,  305.16,  327.39,  323.73,  329.54,  316.35,  327.43, 1252.91, 1180.94, 1279.88, 1264.31, 1300.82, 1214.18,  1022.3, 103, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   3.49,  76.4,    1.5,  157.5,   12.8,      0,  NONE,   NONE,      ,      , -940.9, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:37,  -07:00,   KWVI,   36.9603653, -121.7944183,  1133.5, 29.99,  1115.5,  24.0,  98.00, 100.03, -944.91,  -7.36,   2.49,   0.02,   0.03, 102.8, 101.8,  28.2,  28.2,   0.5,   0.0,  27.76,  29.86,     2.88,  187.13,   61.31,   7.91, 1673.1,  304.85,  327.03,  323.43,  329.26,  316.06,  327.06, 1221.46, 1157.99, 1268.49, 1238.65, 1288.26, 1191.08,  1006.2, 101, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   3.37,  78.0,    1.5,  158.4,   12.8,      0,  NONE,   NONE,      ,      , -964.6, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:38,  -07:00,   KWVI,   36.9601669, -121.7938995,  1117.5, 29.99,  1100.2,  24.0,  97.05,  99.54, -1026.40,  -8.13,   2.74,  -0.01,  -0.08, 102.0, 102.7,  28.2,  28.2,   0.5,   0.0,  27.76,  30.18,     3.12,  187.10,   61.67,   8.29, 1694.5,  304.53,  326.67,  323.12,  328.88,  315.75,  326.71, 1221.65, 1174.13, 1259.44, 1232.69, 1281.03, 1187.27,   990.8, 100, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   3.24,  79.6,    1.5,  159.3,   12.8,      0,  NONE,   NONE,      ,      , -917.3, 3DDiff, 1852,      ,     11,  12.0,     16
2024-08-03, 11:19:39,  -07:00,   KWVI,   36.9599648, -121.7933807,  1102.5, 29.99,  1083.1,  23.8,  97.01,  99.08, -949.70,  -7.43,  -0.10,  -0.01,  -0.05, 103.4, 103.0,  28.1,  28.2,   0.6,   0.0,  27.76,  30.41,     3.13,  187.06,   61.86,   8.35, 1720.6,  304.19,  326.28,  322.80,  328.54,  315.42,  326.32, 1225.04, 1194.72, 1253.22, 1232.96, 1275.74, 1193.11,   973.8, 100, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   3.10,  81.3,    1.5,  160.2,   12.8,      0,  NONE,   NONE,      ,      , -968.5, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:40,  -07:00,   KWVI,   36.9597664, -121.7928772,  1086.5, 29.99,  1067.0,  23.8,  96.79,  98.69, -973.43,  -7.81,   0.70,   0.05,  -0.02, 105.0, 103.2,  28.1,  28.2,   0.5,   0.0,  27.89,  30.53,     3.22,  187.01,   61.74,   8.38, 1715.8,  303.83,  325.89,  322.47,  328.19,  315.08,  325.93, 1228.80, 1211.12, 1247.84, 1231.98, 1270.32, 1199.71,   957.7, 100, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.97,  83.1,    1.4,  161.1,   12.8,      0,  NONE,   NONE,      ,      , -960.6, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:41,  -07:00,   KWVI,   36.9595604, -121.7923584,  1071.5, 29.99,  1049.8,  23.5,  96.21,  98.30, -960.00,  -7.98,   0.44,   0.00,  -0.03, 103.8, 103.6,  28.2,  28.2,   0.6,   0.0,  28.05,  30.53,     3.12,  186.96,   61.69,   8.30, 1709.7,  303.46,  325.47,  322.13,  327.83,  314.73,  325.53, 1230.47, 1224.50, 1242.52, 1231.28, 1266.77, 1204.42,   940.4,  99, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.83,  85.1,    1.4,  162.0,   12.8,      0,  NONE,   NONE,      ,      , -1023.6, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:42,  -07:00,   KWVI,   36.9593582, -121.7918472,  1051.5, 29.99,  1032.5,  23.5,  95.91,  97.91, -996.57,  -7.15,   1.16,  -0.01,   0.04, 104.3, 103.8,  28.2,  28.2,   0.5,   0.0,  28.26,  30.49,     3.04,  186.90,   61.53,   8.25, 1697.4,  303.08,  325.04,  321.79,  327.47,  314.38,  325.12, 1233.34, 1233.95, 1239.13, 1231.64, 1263.24, 1210.24,   923.2,  99, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.69,  87.4,    1.4,  162.9,   12.8,      0,  NONE,   NONE,      ,      , -1035.4, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:43,  -07:00,   KWVI,   36.9591560, -121.7913589,  1036.5, 29.99,  1016.0,  23.5,  95.81,  97.52, -1024.09,  -7.91,  -1.54,   0.05,  -0.12, 106.2, 103.9,  28.1,  28.2,   0.5,   0.0,  28.34,  30.41,     3.08,  186.85,   61.49,   8.30, 1682.4,  302.71,  324.59,  321.46,  327.12,  314.02,  324.70, 1237.13, 1239.53, 1235.54, 1230.05, 1258.09, 1216.48,   906.6,  99, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.55,  89.8,    1.4,  163.9,   12.8,      0,  NONE,   NONE,      ,      , -988.2, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:44,  -07:00,   KWVI,   36.9589539, -121.7908554,  1018.5, 29.99,   997.2,  23.2,  94.75,  97.10, -991.03,  -7.43,   1.77,   0.05,   0.14, 105.5, 104.1,  28.2,  28.2,   0.5,   0.0,  28.30,  30.18,     3.08,  186.78,   61.16,   8.37, 1674.1,  302.30,  324.16,  321.11,  326.74,  313.66,  324.29, 1242.66, 1242.91, 1231.82, 1228.39, 1253.72, 1220.10,   887.9,  98, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.41,  92.8,    1.4,  164.8,   12.8,      0,  NONE,   NONE,      ,      , -1122.0, 3DDiff, 1852,      ,     11,  12.0,     16
2024-08-03, 11:19:45,  -07:00,   KWVI,   36.9587479, -121.7903442,   998.5, 29.99,   981.1,  23.2,  94.15,  96.98, -1118.32,  -7.25,  -0.04,   0.04,   0.02, 106.1, 104.2,  28.2,  28.2,   0.5,   0.0,  28.30,  29.98,     3.04,  186.72,   61.39,   8.42, 1665.1,  301.90,  323.67,  320.76,  326.42,  313.28,  323.85, 1245.82, 1246.76, 1228.53, 1225.67, 1248.55, 1219.40,   871.8,  97, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.27,  96.2,    1.4,  165.8,   12.8,      0,  NONE,   NONE,      ,      , -1003.9, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:46,  -07:00,   KWVI,   36.9585419, -121.7898560,   981.5, 29.99,   965.0,  23.2,  93.27,  96.73, -1097.72,  -7.83,   0.14,   0.02,  -0.14, 105.6, 104.4,  28.2,  28.2,   0.6,   0.0,  28.05,  29.78,     3.07,  186.66,   61.11,   8.47, 1654.9,  301.47,  323.20,  320.40,  326.01,  312.90,  323.42, 1244.49, 1250.33, 1226.10, 1222.44, 1243.96, 1214.06,   855.6,  96, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.13, 100.2,    1.4,  166.8,   12.8,      0,  NONE,   NONE,      ,      , -992.1, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:47,  -07:00,   KWVI,   36.9583397, -121.7893677,   966.5, 29.99,   947.1,  23.0,  93.07,  96.41, -1013.96,  -7.09,   3.30,  -0.03,  -0.04, 104.4, 104.7,  28.1,  28.2,   0.6,   0.0,  27.84,  29.66,     3.08,  186.60,   61.05,   8.57, 1644.9,  301.05,  322.71,  320.06,  325.63,  312.51,  322.96, 1243.11, 1249.45, 1224.47, 1221.34, 1240.19, 1211.51,   837.8,  96, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.99, 104.6,    1.4,  167.8,   12.8,      0,  NONE,   NONE,      ,      , -1070.9, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:48,  -07:00,   KWVI,   36.9581299, -121.7888718,   946.5, 29.99,   929.9,  23.0,  92.94,  96.10, -1038.05,  -6.68,   3.13,   0.02,   0.01, 106.3, 105.1,  28.2,  28.2,   0.5,   0.0,  27.59,  29.66,     3.07,  186.53,   61.19,   8.60, 1642.1,  300.63,  322.23,  319.70,  325.24,  312.12,  322.51, 1242.57, 1246.09, 1220.45, 1220.96, 1237.50, 1208.48,   820.6,  96, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.86, 109.1,    1.3,  168.8,   12.8,      0,  NONE,   NONE,      ,      , -1039.4, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:49,  -07:00,   KWVI,   36.9579163, -121.7883835,   928.5, 29.99,   913.4,  23.0,  91.36,  95.85, -1105.88,  -7.15,   3.64,   0.05,  -0.03, 108.9, 106.0,  28.2,  28.2,   0.5,   0.0,  27.18,  29.62,     3.07,  186.47,   61.07,   8.69, 1635.2,  300.19,  321.71,  319.33,  324.88,  311.73,  322.05, 1240.99, 1247.55, 1216.28, 1217.69, 1233.73, 1204.46,   804.1,  94, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.73, 113.9,    1.3,  169.8,   12.8,      0,  NONE,   NONE,      ,      , -988.2, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:50,  -07:00,   KWVI,   36.9576950, -121.7879028,   913.5, 29.99,   896.5,  23.0,  92.75,  95.52, -1041.67,  -6.93,   1.82,   0.01,   0.01, 109.6, 107.0,  28.2,  28.2,   0.5,   0.0,  27.01,  29.46,     3.05,  186.40,   61.10,   8.67, 1646.7,  299.76,  321.22,  318.97,  324.52,  311.34,  321.58, 1238.59, 1250.67, 1214.13, 1215.35, 1228.74, 1201.90,   787.2,  95, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.61, 119.9,    1.3,  170.9,   12.8,      0,  NONE,   NONE,      ,      , -992.1, 3DDiff, 1852,      ,     11,  12.0,     16
2024-08-03, 11:19:51,  -07:00,   KWVI,   36.9574738, -121.7874374,   896.5, 29.99,   880.1,  22.8,  92.70,  95.17, -1032.49,  -6.20,   2.16,   0.02,   0.12, 109.6, 107.6,  28.1,  28.2,   0.6,   0.0,  27.01,  29.58,     3.08,  186.34,   61.15,   8.65, 1643.7,  299.30,  320.68,  318.59,  324.09,  310.93,  321.10, 1238.44, 1251.03, 1213.11, 1211.85, 1225.14, 1202.13,   770.8,  95, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.50, 127.3,    1.3,  171.9,   12.8,      0,  NONE,   NONE,      ,      , -940.9, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:52,  -07:00,   KWVI,   36.9572449, -121.7869568,   882.5, 29.99,   866.9,  22.8,  92.70,  94.76, -993.99,  -6.69,   2.24,   0.00,  -0.01, 109.8, 108.3,  28.2,  28.2,   0.4,  -0.0,  26.88,  29.66,     3.03,  186.28,   61.34,   8.63, 1644.2,  298.86,  320.19,  318.22,  323.74,  310.53,  320.62, 1237.94, 1241.24, 1211.57, 1208.37, 1222.95, 1204.70,   757.5,  95, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.43, 135.7,    1.3,  172.9,   12.8,      0,  NONE,   NONE,      ,      , -811.0, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:53,  -07:00,   KWVI,   36.9570160, -121.7864990,   870.5, 29.99,   853.1,  22.8,  91.80,  94.30, -874.54,  -6.97,   4.48,  -0.01,  -0.14, 110.5, 109.1,  28.2,  28.2,   0.5,   0.0,  26.88,  29.86,     3.04,  186.22,   61.31,   8.67, 1640.0,  298.54,  319.81,  318.00,  323.51,  310.27,  320.29, 1236.10, 1237.12, 1209.62, 1207.12, 1220.49, 1207.23,   743.8,  94, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.40, 144.5,    1.3,  174.0,   12.8,      0,  NONE,   NONE,      ,      , -815.0, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:54,  -07:00,   KWVI,   36.9567833, -121.7860413,   855.5, 29.99,   839.3,  22.5,  91.17,  93.89, -835.97,  -5.56,   1.99,   0.02,   0.13, 112.5, 109.6,  28.2,  28.2,   0.5,   0.0,  26.92,  29.86,     3.03,  186.16,   61.03,   8.77, 1622.9,  298.11,  319.32,  317.67,  323.14,  309.88,  319.86, 1234.70, 1234.55, 1208.70, 1205.42, 1217.71, 1207.45,   730.0,  94, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.40, 153.4,    1.3,  175.0,   12.8,      0,  NONE,   NONE,      ,      , -826.8, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:55,  -07:00,   KWVI,   36.9565468, -121.7855911,   843.5, 29.99,   827.0,  22.5,  91.90,  93.38, -854.47,  -5.38,   2.65,   0.01,  -0.10, 112.8, 110.6,  28.2,  28.2,   0.4,   0.0,  27.01,  30.02,     3.03,  186.11,   61.16,   8.77, 1627.1,  297.66,  318.79,  317.30,  322.74,  309.47,  319.37, 1232.24, 1235.84, 1207.80, 1202.47, 1215.12, 1207.97,   717.6,  94, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.43, 162.1,    1.3,  176.1,   12.8,      0,  NONE,   NONE,      ,      , -740.2, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:56,  -07:00,   KWVI,   36.9563026, -121.7851410,   830.5, 29.99,   814.1,  22.5,  89.24,  92.60, -808.27,  -4.52,   2.83,  -0.01,   0.03, 112.7, 111.2,  28.2,  28.2,   0.5,   0.0,  27.05,  30.14,     3.06,  186.05,   60.95,   8.89, 1613.2,  297.17,  318.25,  316.93,  322.34,  309.04,  318.88, 1229.00, 1238.72, 1206.27, 1200.13, 1212.46, 1210.44,   704.8,  92, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.49, 170.2,    1.3,  177.1,   12.8,      0,  NONE,   NONE,      ,      , -799.2, 3DDiff, 1852,      ,     11,  12.0,     16
2024-08-03, 11:19:57,  -07:00,   KWVI,   36.9560623, -121.7847214,   815.5, 29.99,   802.0,  22.5,  88.81,  91.79, -827.16,  -4.68,   1.58,   0.02,   0.00, 114.1, 111.8,  28.2,  28.2,   0.5,   0.0,  26.97,  30.53,     3.05,  186.00,   60.79,   8.99, 1601.6,  296.69,  317.70,  316.57,  321.95,  308.62,  318.37, 1227.43, 1228.02, 1204.94, 1195.43, 1210.23, 1210.33,   692.6,  91, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.57, 177.4,    1.2,  178.2,   12.8,      0,  NONE,   NONE,      ,      , -755.9, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:58,  -07:00,   KWVI,   36.9558220, -121.7842789,   803.5, 29.99,   789.3,  22.5,  89.51,  91.01, -809.45,  -5.16,   1.93,   0.00,  -0.04, 115.1, 112.5,  28.1,  28.2,   0.6,   0.0,  26.97,  30.69,     3.08,  185.93,   60.86,   9.02, 1599.6,  296.20,  317.16,  316.19,  321.56,  308.19,  317.87, 1227.15, 1222.04, 1202.68, 1191.82, 1209.16, 1209.65,   680.0,  92, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.67, -176.2,    1.2,  179.3,   12.8,      0,  NONE,   NONE,      ,      , -728.3, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:19:59,  -07:00,   KWVI,   36.9555740, -121.7838593,   791.5, 29.99,   776.9,  22.2,  89.25,  90.23, -761.05,  -4.50,   1.74,   0.00,   0.10, 115.8, 112.9,  28.2,  28.2,   0.6,   0.0,  26.97,  30.85,     3.05,  185.87,   60.86,   9.04, 1592.2,  295.70,  316.60,  315.80,  321.15,  307.76,  317.36, 1226.26, 1220.55, 1201.13, 1188.71, 1208.60, 1208.41,   667.5,  92, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.79, -170.8,    1.2, -179.6,   12.8,      0,  NONE,   NONE,      ,      , -748.0, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:20:00,  -07:00,   KWVI,   36.9553337, -121.7834320,   777.5, 29.99,   765.6,  22.2,  87.58,  89.61, -792.18,  -4.68,   0.24,   0.03,  -0.01, 116.8, 113.3,  28.2,  28.2,   0.6,   0.0,  27.05,  30.85,     3.02,  185.81,   60.72,   9.13, 1581.1,  295.20,  316.04,  315.41,  320.75,  307.32,  316.85, 1222.73, 1226.50, 1199.89, 1189.34, 1208.39, 1206.92,   656.3,  90, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   1.93, -166.3,    1.2, -178.5,   12.8,      0,  NONE,   NONE,      ,      , -677.2, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:20:01,  -07:00,   KWVI,   36.9550858, -121.7830276,   766.5, 29.99,   754.6,  22.2,  86.82,  89.03, -768.09,  -4.65,   3.28,   0.03,  -0.05, 117.4, 113.6,  28.2,  28.2,   0.5,   0.0,  27.13,  30.89,     3.03,  185.75,   60.46,   9.24, 1572.7,  294.72,  315.48,  315.04,  320.36,  306.88,  316.34, 1218.06, 1225.12, 1198.10, 1186.72, 1207.27, 1204.67,   645.2,  89, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.09, -162.5,    1.2, -177.4,   12.8,      0,  NONE,   NONE,      ,      , -657.5, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:20:02,  -07:00,   KWVI,   36.9548416, -121.7826157,   754.5, 29.99,   742.9,  22.2,  84.77,  88.43, -732.97,  -4.61,   8.82,   0.02,   0.05, 117.3, 114.5,  28.2,  28.2,   0.5,   0.0,  27.43,  31.01,     3.07,  185.69,   60.23,   9.38, 1551.7,  294.21,  314.91,  314.64,  319.99,  306.45,  315.82, 1212.53, 1217.42, 1197.07, 1181.00, 1205.32, 1202.29,   633.5,  87, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.26, -159.2,    1.2, -176.3,   12.8,      0,  NONE,   NONE,      ,      , -692.9, 3DDiff, 1852,      ,     11,  12.0,     16
2024-08-03, 11:20:03,  -07:00,   KWVI,   36.9545822, -121.7822342,   744.5, 29.99,   730.5,  22.2,  86.75,  87.75, -687.06,  -4.37,  15.27,   0.01,  -0.01, 118.2, 116.4,  28.1,  28.1,   0.4,  -0.0,  27.80,  31.09,     3.05,  185.64,   60.64,   9.44, 1573.6,  293.72,  314.33,  314.26,  319.54,  306.01,  315.29, 1209.22, 1220.21, 1197.18, 1176.48, 1205.45, 1202.42,   621.2,  89, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.43, -156.4,    1.2, -175.3,   12.8,      0,  NONE,   NONE,      ,      , -700.8, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:20:04,  -07:00,   KWVI,   36.9543114, -121.7818527,   731.5, 29.99,   718.5,  22.2,  84.47,  87.06, -688.07,  -4.04,  15.46,  -0.10,   0.07, 121.2, 119.3,  28.1,  28.1,   0.5,   0.0,  27.80,  31.09,     3.08,  185.60,   60.78,   9.47, 1571.2,  293.22,  313.77,  313.86,  319.14,  305.56,  314.77, 1205.76, 1218.58, 1195.54, 1172.32, 1204.60, 1200.42,   609.1,  87, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.59, -154.0,    1.2, -174.2,   12.8,      0,  NONE,   NONE,      ,      , -755.9, 3DDiff, 1852,      ,     11,  11.5,     16
2024-08-03, 11:20:05,  -07:00,   KWVI,   36.9540253, -121.7815094,   718.5, 29.99,   705.4,  22.2,  85.49,  86.48, -753.86,  -4.75,  19.81,   0.05,   0.11, 127.6, 122.6,  28.1,  28.1,   0.5,   0.0,  28.13,  30.97,     3.39,  185.57,   61.38,   9.94, 1585.4,  292.71,  313.19,  313.48,  318.73,  305.13,  314.25, 1202.73, 1216.21, 1193.36, 1168.36, 1205.03, 1197.82,   596.0,  88, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.74, -152.1,    1.2, -173.1,   12.8,      0,  NONE,   NONE,      ,      , -732.3, 3DDiff, 1852,      ,     12,  13.5,     18
2024-08-03, 11:20:06,  -07:00,   KWVI,   36.9537239, -121.7811813,   705.5, 29.99,   692.4,  22.2,  84.27,  86.02, -781.38,  -4.32,  18.23,   0.02,   0.07, 132.0, 127.2,  28.1,  28.1,   0.5,   0.0,  28.38,  30.77,     3.52,  185.53,   61.34,   9.98, 1601.5,  292.21,  312.62,  313.08,  318.34,  304.68,  313.74, 1205.30, 1215.93, 1192.28, 1165.43, 1202.51, 1197.46,   583.1,  86, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   2.89, -150.3,    1.2, -172.1,   12.8,      0,  NONE,   NONE,      ,      , -696.9, 3DDiff, 1852,      ,     12,  13.0,     18
2024-08-03, 11:20:07,  -07:00,   KWVI,   36.9533997, -121.7808914,   693.5, 29.99,   681.4,  22.2,  83.91,  85.49, -764.07,  -3.71,  20.70,  -0.04,   0.04, 134.5, 131.6,  28.1,  28.1,   0.4,   0.0,  28.38,  30.30,     3.42,  185.50,   61.41,   9.99, 1614.9,  291.72,  312.04,  312.71,  317.95,  304.24,  313.21, 1208.28, 1217.03, 1192.03, 1165.22, 1200.11, 1196.03,   572.1,  86, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   3.07, -148.6,    1.1, -171.1,   12.8,      0,  NONE,   NONE,      ,      , -692.9, 3DDiff, 1852,      ,     12,  12.5,     18
2024-08-03, 11:20:08,  -07:00,   KWVI,   36.9530640, -121.7806473,   683.5, 29.99,   671.5,  22.2,  84.74,  84.83, -702.63,  -3.94,  20.54,   0.00,   0.04, 139.6, 136.1,  28.2,  28.2,   0.5,  -0.0,  28.58,  29.86,     3.49,  185.46,   61.50,   9.98, 1614.8,  291.22,  311.50,  312.33,  317.57,  303.80,  312.69, 1208.39, 1216.62, 1192.14, 1166.22, 1200.85, 1195.87,   562.1,  87, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   3.24, -147.0,    1.1, -170.2,   12.8,      0,  NONE,   NONE,      ,      , -681.1, 3DDiff, 1852,      ,     11,  12.5,     18
2024-08-03, 11:20:09,  -07:00,   KWVI,   36.9527130, -121.7804337,   671.5, 29.99,   661.4,  22.0,  84.29,  84.23, -690.58,  -3.87,  20.96,  -0.00,   0.06, 144.3, 140.9,  28.1,  28.2,   0.5,   0.0,  28.67,  29.31,     3.46,  185.45,   61.48,  10.03, 1612.1,  290.72,  310.93,  311.95,  317.17,  303.38,  312.17, 1207.40, 1217.09, 1191.94, 1166.43, 1201.37, 1197.98,   552.0,  86, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   3.41, -145.6,    1.1, -169.3,   12.8,      0,  NONE,   NONE,      ,      , -696.9, 3DDiff, 1852,      ,     11,  12.0,     17
2024-08-03, 11:20:10,  -07:00,   KWVI,   36.9523506, -121.7802505,   657.5, 29.99,   651.4,  22.0,  83.02,  83.51, -732.93,  -3.87,  20.84,  -0.00,   0.15, 149.8, 145.8,  28.1,  28.2,   0.5,   0.0,  28.54,  29.31,     3.60,  185.43,   61.49,  10.19, 1602.2,  290.23,  310.37,  311.57,  316.78,  302.94,  311.66, 1207.04, 1214.12, 1193.84, 1167.69, 1199.42, 1197.96,   542.0,  85, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   3.57, -144.4,    1.1, -168.4,   12.8,      0,  NONE,   NONE,      ,      , -653.5, 3DDiff, 1852,      ,     11,  12.0,     17
2024-08-03, 11:20:11,  -07:00,   KWVI,   36.9519844, -121.7801132,   648.5, 29.99,   642.1,  22.0,  81.32,  82.69, -719.24,  -5.45,  18.64,   0.01,  -0.02, 155.1, 150.5,  28.1,  28.2,   0.5,   0.0,  28.50,  28.75,     3.71,  185.43,   61.60,  10.45, 1591.7,  289.73,  309.81,  311.19,  316.40,  302.51,  311.14, 1206.97, 1212.94, 1194.81, 1169.89, 1200.16, 1198.51,   532.7,  83, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   3.73, -143.1,    1.1, -167.6,   12.8,      0,  NONE,   NONE,      ,      , -637.8, 3DDiff, 1852,      ,     12,  12.0,     17
2024-08-03, 11:20:12,  -07:00,   KWVI,   36.9516106, -121.7800217,   633.5, 29.99,   633.1,  22.0,  82.02,  81.84, -720.81,  -5.53,  18.98,   0.00,   0.10, 160.4, 155.1,  28.1,  28.2,   0.5,   0.0,  28.50,  28.16,     3.61,  185.43,   61.44,  10.49, 1592.8,  289.24,  309.27,  310.83,  316.02,  302.10,  310.62, 1208.03, 1212.18, 1196.03, 1170.44, 1199.92, 1196.91,   523.7,  84, NAV1,  200.0, 110.50, 117.30, 122.800, 121.500,  0.000,       ,   3.89, -141.6,    1.1, -166.9,   12.8,      0,  NONE,   NONE,      ,      , -653.5, 3DDiff, 1852,      ,     12,  12.5,     18
